,date,username,text,hashtags,url,user_desc
2607,2021-11-13 07:53:10+00:00,Proiqra,WATCH VIDEO OF IED BLAST NEAR DAM IN BAJAURproiqra.comWATCH VIDEO OF IED BLAST NEAR DAM IN BAJAURSaadullah,,https://twitter.com/Proiqra/status/1459429115086487555,latest News & Updates
2608,2021-09-07 15:47:41+00:00,Proiqra,"IED blast in North Waziristan, 2 soldiers martyred: ISPRproiqra.comIED blast in North Waziristan, 2 soldiers martyred: ISPR",,https://twitter.com/Proiqra/status/1435268542774054920,latest News & Updates
2609,2021-09-07 15:47:41+00:00,Proiqra,"IED blast in North Waziristan, 2 soldiers martyred: ISPRproiqra.comIED blast in North Waziristan, 2 soldiers martyred: ISPRMaj Gen Harsha Kakar",,https://twitter.com/Proiqra/status/1435268542774054920,latest News & Updates
2610,2021-11-01 23:36:31+00:00,QSkysplits,That’s what an IED isQuote TweetBrittany Lou,,https://twitter.com/QSkysplits/status/1455317863078707203,Season 1-3 High School Quinn portrayal. Follow @YaleQuinnFabray for my adult Quinn portrayal Written by: #Shindig. Writer is 21+
2611,2021-11-10 17:58:43+00:00,LPontheleft,New Side Stories - Toilet IED Listen here:,,https://twitter.com/LPontheleft/status/1458494344701390855,Alcatraz means pelican.
2612,2021-11-10 17:58:43+00:00,LPontheleft,New Side Stories - Toilet IED Listen here:  Local de Puente,,https://twitter.com/LPontheleft/status/1458494344701390855,Alcatraz means pelican.
2613,2021-09-08 07:45:01+00:00,Unknownobserve4,#Syria : An IED exploded in Ras al Ayn. One civilian killed.2BasNews English,['Syria'],https://twitter.com/Unknownobserve4/status/1435509463620980742,"War news from the Middle East. 

RT ≠ Endorsement."
2614,2021-10-10 03:55:41+00:00,NomoreUSshrooms,"Borderland Beat: Army Discovers Roadside IED in Camargo, Tamaulipas  Narayan",,https://twitter.com/NomoreUSshrooms/status/1447048163936849920,"Army Vet,Retired LEO Giving you the American Citizen the chance to make informed decision on the real face of terror by using sources from around the world."
2615,2021-11-12 15:26:48+00:00,syed2000,Afghanistan: an IED targetted a Taliban vehicle in center of the city. No reports about the casualties so far. #KabulBlast #Afghanistan22The,['Afganistan'],https://twitter.com/syed2000/status/1459180888340762636,Journalist @Afghanistan
2616,2021-11-12 15:26:48+00:00,syed2000,Afghanistan: an IED targetted a Taliban vehicle in center of the city. No reports about the casualties so far. #KabulBlast #Afghanistan0:17133 views22The,['Afganistan'],https://twitter.com/syed2000/status/1459180888340762636,Journalist @Afghanistan
2617,2021-11-12 15:26:48+00:00,syed2000,Afghanistan: an IED targetted a Taliban vehicle in center of the city. No reports about the casualties so far. #KabulBlast #Afghanistan133 views0:01 / 0:1822The,['Afganistan'],https://twitter.com/syed2000/status/1459180888340762636,Journalist @Afghanistan
2618,2021-11-12 15:26:48+00:00,syed2000,Afghanistan: 17 people killed and wounded after an IED struck a mosque in the eastern #Afganistan3Invest in,['Afganistan'],https://twitter.com/syed2000/status/1459180888340762636,Journalist @Afghanistan
2619,2021-10-19 11:20:00+00:00,StePedrotti,International Welcome Day - IED Roma ,,https://twitter.com/StePedrotti/status/1450421469079646220,Vive a vida e toca o foda se !!!!! mas nenhuma piedade se te enchem o saco
2620,2021-10-28 19:56:06+00:00,starched_jeans,Call me an IED the way I'm straight blowin up roadside,,https://twitter.com/starched_jeans/status/1453812839764922368,friend to dogs and cats and also birds of all manner
2621,2021-10-20 21:31:11+00:00,HumQadamTV,Four martyred in IED blast at Bajaurthewire.pkFour martyred in IED blast at BajaurAl Qamar,,https://twitter.com/HumQadamTV/status/1450937664832684039,
2622,2021-10-08 11:49:35+00:00,HumQadamTV,"IED detected, defused in Anantnag  Qamar",,https://twitter.com/HumQadamTV/status/1446442646969503748,
2623,2021-10-08 10:22:01+00:00,HumQadamTV,"IED detected, destroyed in south Kashmir’s Anantnagthewire.pkIED detected, destroyed in south Kashmir’s",,https://twitter.com/HumQadamTV/status/1446420611757219842,
2624,2021-10-08 10:22:01+00:00,HumQadamTV,"IED detected, destroyed in south Kashmir’s Anantnagthewire.pkIED detected, destroyed in south Kashmir’s AnantnagAl Qamar",,https://twitter.com/HumQadamTV/status/1446420611757219842,
2625,2021-10-08 09:49:49+00:00,HumQadamTV,"IED detected, destroyed in South Kashmir’s Anantnag",,https://twitter.com/HumQadamTV/status/1446412509230030897,
2626,2021-10-08 09:49:49+00:00,HumQadamTV,"IED detected, destroyed in South Kashmir’s Anantnag  Qamar",,https://twitter.com/HumQadamTV/status/1446412509230030897,
2627,2021-09-22 20:38:14+00:00,HumQadamTV,Girls’ school damaged in IED blast in Tank  Qamar Online,,https://twitter.com/HumQadamTV/status/1440777482701971460,
2628,2021-09-21 13:37:44+00:00,HumQadamTV,Jammu IED Recovery Case: NIA conducts searches at eight locations in J&K ,,https://twitter.com/HumQadamTV/status/1440309271372066816,
2629,2021-09-21 13:37:44+00:00,HumQadamTV,Jammu IED Recovery Case: NIA conducts searches at eight locations in J&K  Qamar Online,,https://twitter.com/HumQadamTV/status/1440309271372066816,
2630,2021-09-21 04:08:51+00:00,HumQadamTV,"IED detected, defused on airport road  Qamar Online",,https://twitter.com/HumQadamTV/status/1440166106052714501,
2631,2021-09-07 20:18:31+00:00,HumQadamTV,IED martyrs two soldiers in N Waziristan attack: ISPR  Qamar Online,,https://twitter.com/HumQadamTV/status/1435336700784381954,
2632,2021-09-07 18:27:42+00:00,HumQadamTV,IED martyrs two soldiers in N. Waziristan attack: ISPRthewire.pkIED martyrs two soldiers in N. Waziristan attack: ISPRAl Qamar Online,,https://twitter.com/HumQadamTV/status/1435308814220230661,
2633,2021-09-04 19:08:41+00:00,HumQadamTV,"IED Detected, Defused in Srinagar  Qamar Online",,https://twitter.com/HumQadamTV/status/1434231964215689220,
2634,2021-09-04 20:11:28+00:00,l0d0_it,Just added my IED 3D Model on the #ArtStationHQ #marketplace Go check it out! :)  #cg2021 #3dart #GameReady #prop #modeling #texturingKashmir Reader,"['ArtStationHQ', 'marketplace', 'cg2021', '3dart', 'GameReady', 'prop', 'modeling', 'texturing']",https://twitter.com/l0d0_it/status/1434247764528009219,"3D Artist - Realtime Technologies @ H-Farm

h-farm.com/it/innovation"
2635,2021-10-08 08:47:41+00:00,raydeep,kg IED found in #Anantnag. diffused. #Kashmir1740Rohil,"['Anantnag', 'Kashmir']",https://twitter.com/raydeep/status/1446396869303697409,Passionate about news and my son. Believe in positivity in life. My talent and my hard work is my kismet! Of course tweets are personal. Journalist @News18India
2636,2021-10-08 08:47:41+00:00,raydeep,kg IED found in #Anantnag. diffused. #Kashmir0:451K views1740Rohil,"['Anantnag', 'Kashmir']",https://twitter.com/raydeep/status/1446396869303697409,Passionate about news and my son. Believe in positivity in life. My talent and my hard work is my kismet! Of course tweets are personal. Journalist @News18India
2637,2021-10-08 08:47:41+00:00,raydeep,kg IED found in #Anantnag. diffused. #Kashmir1K views0:00 / 0:451740Rohil,"['Anantnag', 'Kashmir']",https://twitter.com/raydeep/status/1446396869303697409,Passionate about news and my son. Believe in positivity in life. My talent and my hard work is my kismet! Of course tweets are personal. Journalist @News18India
2638,2021-10-03 18:22:53+00:00,EgyptPRNewYork,Saddened by the loss of a brave Egyptian peacekeeper & the injury of 4 other Egyptians in an IED attack in,,https://twitter.com/EgyptPRNewYork/status/1444729684458188800,"H.E. Osama Abdel Khalek. Permanent Representative of Egypt to the UN in New York. A husband, father, son of Africa, diplomat & football fan when time allows"
2639,2021-10-16 08:17:19+00:00,Xenohadi,"NSG has neutralised a number of IED Tiffin bombs which were dropped using drones by Pakistan at the Indo-Pak border in Amritsar: NSG DG, MA Ganapathy on 37th Raising",['xenoh'],https://twitter.com/Xenohadi/status/1449288331599171584,"Founder & CEO - Xenohadi's Media Corporation.
Philanthropist. Journalist. Writer. Dreamchaser. Making my own brand! Guardian of an owed galaxy!"
2640,2021-09-30 07:17:40+00:00,Xenohadi,"Chhattisgarh | Two jawans of CRPF 170 Battalion injured in a pressure IED blast planted by naxals, under Modakpal Police station limit in Bijapur district. Details awaited: IG Bastar P Sundarraj (File",['xenoh'],https://twitter.com/Xenohadi/status/1443475114838925313,"Founder & CEO - Xenohadi's Media Corporation.
Philanthropist. Journalist. Writer. Dreamchaser. Making my own brand! Guardian of an owed galaxy!"
2641,2021-09-18 07:17:54+00:00,Xenohadi,Eyewitnesses said an IED explosion occurred in Kabul’s PD13 this morning and two people have been injured: Afghanistan's TOLOnews,['xenoh'],https://twitter.com/Xenohadi/status/1439126519830429697,"Founder & CEO - Xenohadi's Media Corporation.
Philanthropist. Journalist. Writer. Dreamchaser. Making my own brand! Guardian of an owed galaxy!"
2642,2021-10-18 11:35:15+00:00,PrakashLalit3,#Quetta Update:* A police vehicle has been targeted by an IED near Balochistan university. #Blast,"['Quetta', 'Blast', 'Pakistan']",https://twitter.com/PrakashLalit3/status/1450062918851174404,
2643,2021-10-18 11:35:15+00:00,PrakashLalit3,#Quetta Update:* A police vehicle has been targeted by an IED near Balochistan university. #Blast #Pakistan1Institute of Economic Development,"['Quetta', 'Blast', 'Pakistan']",https://twitter.com/PrakashLalit3/status/1450062918851174404,
2644,2021-10-18 11:35:15+00:00,PrakashLalit3,#Quetta Update:* A police vehicle has been targeted by an IED near Balochistan university. #Blast #Pakistan0:07108 views1Institute of Economic Development,"['Quetta', 'Blast', 'Pakistan']",https://twitter.com/PrakashLalit3/status/1450062918851174404,
2645,2021-10-18 11:35:15+00:00,PrakashLalit3,#Quetta Update:* A police vehicle has been targeted by an IED near Balochistan university. #Blast #Pakistan108 views0:02 / 0:091Institute of Economic Development,"['Quetta', 'Blast', 'Pakistan']",https://twitter.com/PrakashLalit3/status/1450062918851174404,
2646,2021-11-11 08:58:56+00:00,guardingindia,"In a joint serach operation, the 38th Battalion ITBP along with Chhattisgarh Police recovered firearms, IED components and other items in the Jungles of Budhanchapar, Bortalav, Rajnandgaon this morning:",,https://twitter.com/guardingindia/status/1458720890405806083,"Follow us for Defence updates across the globe, Check out our Exclusives | DM’s Open | youtube.com/c/guardingindia | instagram.com/guardingindia"
2647,2021-11-11 08:58:56+00:00,guardingindia,"In a joint serach operation, the 38th Battalion ITBP along with Chhattisgarh Police recovered firearms, IED components and other items in the Jungles of Budhanchapar, Bortalav, Rajnandgaon this morning: ITBP4All India Radio",,https://twitter.com/guardingindia/status/1458720890405806083,"Follow us for Defence updates across the globe, Check out our Exclusives | DM’s Open | youtube.com/c/guardingindia | instagram.com/guardingindia"
2648,2021-10-21 11:47:05+00:00,guardingindia,Kg IED Recovered by Indian Armed Forces in Ratanpeer Area Of Surnkote Tehsil of Poonch.14News18,,https://twitter.com/guardingindia/status/1451153062043684864,"Follow us for Defence updates across the globe, Check out our Exclusives | DM’s Open | youtube.com/c/guardingindia | instagram.com/guardingindia"
2649,2021-09-28 11:09:51+00:00,otwema,"They had not been arrested. They ran over IED while trying to flee.Makes sense, although why should KDF be replying IEDs?Quote Tweetjack",,https://twitter.com/otwema/status/1442808769520472064,
2650,2021-09-01 03:40:53+00:00,KthlnHrzg,COVID is an IED blowing up our school systemsemerythe piss criminal,,https://twitter.com/KthlnHrzg/status/1432911312409989122,"Design, Art, Life! Truth, Facts, Science, Country overParty, GunControlAdvocate, BanPlasticWaste, ReverseCitizensUnited BringbacktheFairnessDoctrine"
2651,2021-10-25 13:17:09+00:00,CertifiedVocal,"With this logic, my body is explosively hawt with all the weight gain I have had due during lockdown and desi ghee ke paranthe .. Also, I had IED daal last evening (daal makhani) ..Quote TweetMahua/",,https://twitter.com/CertifiedVocal/status/1452625279554232325,Free speech doesn’t pay the bills. Tweets don’t represent employer and views are personal
2652,2021-11-20 20:02:15+00:00,originalspin,"“Modern” Pentathlon is antiquated now. They should update it into the Postmodern Pentathlon with present day soldier skills: Drone piloting, hacking, long-range sniping, IED defusing and a Humvee obstacle courseQuote TweetSports",,https://twitter.com/originalspin/status/1462149308099088387,Sky/@HudsonDYang’s dad TheyCallUsBruce w/@angryasianman bit.ly/listen2TCUB; columnist @CNNOpinion (not staff/I tweet for me); please follow @jeffyangIFTF
2653,2021-10-15 15:28:10+00:00,vmyths,IED = Internet Explosive DeviceQuote TweetCybersecurity and Infrastructure Security,,https://twitter.com/vmyths/status/1449034369553817614,#Retired I debunk #cybersecurity hysteria. Co-founder of critically acclaimed (now inactive) Vmyths.com that employed #sarcasm #burlesque #irony #satire
2654,2021-11-26 21:38:20+00:00,kwabi28,"Built a whole IED by mistake, my condolences!Quote",,https://twitter.com/kwabi28/status/1464347816789266437,I wrote Big Rubes intro on 13th Floor/Growing Old
2655,2021-11-09 10:41:35+00:00,jamesrose1286,years ago since a stepped on a pressure plate IED in gareshk Afghanistan! I still remember it like it was yesterday.4234عمادة الابتكار وريادة,,https://twitter.com/jamesrose1286/status/1458021946516455428,Injured in Afghanistan  09 keen mountain climber - motivational speaker
2656,2021-10-08 12:28:35+00:00,Professor___123,IED defused by BDS in AnantnagQuote TweetEnemy,,https://twitter.com/Professor___123/status/1446452463003856898,
2657,2021-09-27 11:18:28+00:00,Dare2Xavier,"Bro, IED really be your own bombsQuote TweetNation Breaking News",,https://twitter.com/Dare2Xavier/status/1442448548772073476,"Usipige Kelele. Piga luku


Mens apparel sometimes

Voiceovers anytime

Content writing all the time.

I guarantee it, I stand by it"
2658,2021-11-16 09:25:07+00:00,TAF_Analysis,"BREAKING: There's been twin #terror attacks in Kampala, Uganda. The IED blasts happened moments ago along the Parliamentary Avenue & another near the police headquarters.","['terror', 'UnmaskingTERRORISM']",https://twitter.com/TAF_Analysis/status/1460539416728985604,An independent Forum for topnotch Analysis on Terrorism Trends in Horn of Africa & beyond. Bringing new perspective into Terrorism Analysis. #UnmaskingTerrorism
2659,2021-11-16 09:25:07+00:00,TAF_Analysis,"BREAKING: There's been twin #terror attacks in Kampala, Uganda. The IED blasts happened moments ago along the Parliamentary Avenue & another near the police headquarters. #UnmaskingTERRORISM38أحمد عيـد || AHMED","['terror', 'UnmaskingTERRORISM']",https://twitter.com/TAF_Analysis/status/1460539416728985604,An independent Forum for topnotch Analysis on Terrorism Trends in Horn of Africa & beyond. Bringing new perspective into Terrorism Analysis. #UnmaskingTerrorism
2660,2021-09-24 13:25:50+00:00,JATIN10PARASF,"Roses are red, Violets are blue, If you step on an IED I'll defuse it for you.13",,https://twitter.com/JATIN10PARASF/status/1441393437882736649,Defence Aspirant| Safety Officer|Centrist | Lord Ram  | Bhopali | Zquad-Directioner |
2661,2021-09-24 13:25:50+00:00,JATIN10PARASF,"Roses are red, Violets are blue, If you step on an IED I'll defuse it for you.13iED",,https://twitter.com/JATIN10PARASF/status/1441393437882736649,Defence Aspirant| Safety Officer|Centrist | Lord Ram  | Bhopali | Zquad-Directioner |
2662,2021-11-13 14:13:20+00:00,PrjwalDwivedi,"Terrorists first carried out IED blast to ambush the convoy of 46 Assam Rifles Commanding Officer Colonel Viplav Tripathi & then fired at the vehicles in Churachandpur, #OmShanti #IndianArmy","['OmShanti', 'IndianArmy', 'Manipur']",https://twitter.com/PrjwalDwivedi/status/1459524786682359808,"PROUD INDIAN
that's it."
2663,2021-10-04 17:24:34+00:00,htTweets,"Proscribed rebel outfit Hynñiewtrep National Liberation Council left a bag of IED explosives outside the office of the ruling National Peoples’ Party afternoon, leading to a huge scare in Shillong",,https://twitter.com/htTweets/status/1445077399398338565,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements
2664,2021-09-22 02:31:14+00:00,htTweets,The NIA conducted searches at eight locations across Jammu and Kashmir in connection with the recovery of a 5.5kg IED which was dropped using a drone in Jammu on June 27. (reports,,https://twitter.com/htTweets/status/1440503927691091971,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements
2665,2021-11-02 09:37:16+00:00,RSOE_EDIS,RSOE EDIS Event Report - Terrorism - Pakistan - Eleven injured in Kharan Bazar IED blast -,,https://twitter.com/RSOE_EDIS/status/1455469045067702276,Emergency and Disaster Information Service (EDIS)
2666,2021-11-17 00:10:38+00:00,iamdarwin76,Mistakenly called my wife’s IUD an IED but it makes sense because that pussy is bomb 19إدواردو الوالي,,https://twitter.com/iamdarwin76/status/1460762264110350338,Life’s a ride man 
2667,2021-11-06 14:16:56+00:00,Ladywannafly,N/Sub Safdar Hayat and Sepoy Waqas embraced martyrdom in an IED blast in North,,https://twitter.com/Ladywannafly/status/1456988978650009603,"||Treasure this motherland my children,hold it close to your heart forever||  "
2668,2021-11-06 14:16:56+00:00,Ladywannafly,N/Sub Safdar Hayat and Sepoy Waqas embraced martyrdom in an IED blast in North Waziristan.4568Soul Brother,,https://twitter.com/Ladywannafly/status/1456988978650009603,"||Treasure this motherland my children,hold it close to your heart forever||  "
2669,2021-09-15 12:22:42+00:00,Ladywannafly,"COAS visited the family of Sepoy Hizb Ullah Jatoi Shaheed, in village Dattar Dino,Pano Aqil. Sepoy Hizb Ullah embraced Shahadat on 5 Sep 2021 due to IED attack on FC troops deployed at Quetta .21550",,https://twitter.com/Ladywannafly/status/1438116060172066817,"||Treasure this motherland my children,hold it close to your heart forever||  "
2670,2021-09-15 12:22:42+00:00,Ladywannafly,"COAS visited the family of Sepoy Hizb Ullah Jatoi Shaheed, in village Dattar Dino,Pano Aqil. Sepoy Hizb Ullah embraced Shahadat on 5 Sep 2021 due to IED attack on FC troops deployed at Quetta .21550",,https://twitter.com/Ladywannafly/status/1438116060172066817,"||Treasure this motherland my children,hold it close to your heart forever||  "
2671,2021-09-15 12:22:42+00:00,Ladywannafly,"COAS visited the family of Sepoy Hizb Ullah Jatoi Shaheed, in village Dattar Dino,Pano Aqil. Sepoy Hizb Ullah embraced Shahadat on 5 Sep 2021 due to IED attack on FC troops deployed at Quetta .0:40332 views21550",,https://twitter.com/Ladywannafly/status/1438116060172066817,"||Treasure this motherland my children,hold it close to your heart forever||  "
2672,2021-09-15 12:22:42+00:00,Ladywannafly,"COAS visited the family of Sepoy Hizb Ullah Jatoi Shaheed, in village Dattar Dino,Pano Aqil. Sepoy Hizb Ullah embraced Shahadat on 5 Sep 2021 due to IED attack on FC troops deployed at Quetta .332 views0:00 / 0:4121550",,https://twitter.com/Ladywannafly/status/1438116060172066817,"||Treasure this motherland my children,hold it close to your heart forever||  "
2673,2021-09-02 12:11:31+00:00,Ladywannafly,"Major Abdul Rehman Ghazi the Prime Minister's war-injured ADC. He was injured twice, first in an IED blast and then in a Sniper ambush at Miran Shah in the year 2014.958373EXPOSE news",,https://twitter.com/Ladywannafly/status/1433402202551373825,"||Treasure this motherland my children,hold it close to your heart forever||  "
2674,2021-10-19 07:54:24+00:00,MaasoomAjmeri,"He was a liar, robber, land-grabber, child molester, killer, slave-owner, misogynist and rapist! So what, he is popular. Let's celebrate his birthday. Cheers. Happy IED ul Nobi 127Andrea",,https://twitter.com/MaasoomAjmeri/status/1450369730431184902,"PARODY
|अमन शांति और भाईचारा |शांतिदूत|"
2675,2021-10-27 03:47:03+00:00,nowisineffect,"What’s with all these guys wanting to wear dresses or painting their nails these days. Dresses have always been around, why now? Did Iraq IED alway all your masculinity or something Chanyeol's",,https://twitter.com/nowisineffect/status/1453206582070702084,Ships not seen
2676,2021-10-22 02:38:56+00:00,mcampoblanco,Mine kill IED #CallofDutyModernWarfare #XboxShare3Hindustan,"['CallofDutyModernWarfare', 'XboxShare']",https://twitter.com/mcampoblanco/status/1451377502287540241,
2677,2021-11-15 11:03:08+00:00,WIONews,"Another blast has rocked Kabul, a roadside IED exploded in the Kote Sangi area. Two people have been injured, the target of the attack was allegedly #Taliban's patrol",['Taliban'],https://twitter.com/WIONews/status/1460201697226067972,"WION: World Is One | Welcome to India’s first global news network. We present global stories with an Indian perspective. 
Download App - bit.ly/39tJwub"
2678,2021-10-21 14:46:07+00:00,KreatelyMedia,#BreakingNews #Video Today Indian Army troops recovered an IED in the forest area in Sawalkot on Ratanpir Ridge in District Poonch(J&K). The IED was destroyed in,"['BreakingNews', 'Video']",https://twitter.com/KreatelyMedia/status/1451198117785718786,"FB facebook.com/Kreately/ IG instagram.com/kreatelymedia
Koo Kooapp.com/KreatelyMediaI…
TG t.me/kreately"
2679,2021-10-21 14:46:07+00:00,KreatelyMedia,#BreakingNews #Video Today Indian Army troops recovered an IED in the forest area in Sawalkot on Ratanpir Ridge in District Poonch(J&K). The IED was destroyed in situ.146176MF,"['BreakingNews', 'Video']",https://twitter.com/KreatelyMedia/status/1451198117785718786,"FB facebook.com/Kreately/ IG instagram.com/kreatelymedia
Koo Kooapp.com/KreatelyMediaI…
TG t.me/kreately"
2680,2021-10-21 14:46:07+00:00,KreatelyMedia,#BreakingNews #Video Today Indian Army troops recovered an IED in the forest area in Sawalkot on Ratanpir Ridge in District Poonch(J&K). The IED was destroyed in situ.0:052.2K views146176MF,"['BreakingNews', 'Video']",https://twitter.com/KreatelyMedia/status/1451198117785718786,"FB facebook.com/Kreately/ IG instagram.com/kreatelymedia
Koo Kooapp.com/KreatelyMediaI…
TG t.me/kreately"
2681,2021-10-21 14:46:07+00:00,KreatelyMedia,#BreakingNews #Video Today Indian Army troops recovered an IED in the forest area in Sawalkot on Ratanpir Ridge in District Poonch(J&K). The IED was destroyed in situ.2.2K views0:01 / 0:06146176MF,"['BreakingNews', 'Video']",https://twitter.com/KreatelyMedia/status/1451198117785718786,"FB facebook.com/Kreately/ IG instagram.com/kreatelymedia
Koo Kooapp.com/KreatelyMediaI…
TG t.me/kreately"
2682,2021-09-27 14:34:33+00:00,TheBriefKenya,"KDF says 15 terrorists died in IED attack, Al-Shabaab claims it killed 15 Kenyan soldiers  TV Kenya",,https://twitter.com/TheBriefKenya/status/1442497894754496522,Comprehensive and objective
2683,2021-11-08 08:08:34+00:00,EnglishBasNews,"#BREAKING IED blast hits a headquarters of the Shia militias of Hashd al-Shaabi in south of Kirkuk, killing one and injuring three, security sources",['BREAKING'],https://twitter.com/EnglishBasNews/status/1457621050078945283,"Independent News Agency based in Erbil, Kurdistan Region."
2684,2021-11-08 08:08:34+00:00,EnglishBasNews,"#BREAKING IED blast hits a headquarters of the Shia militias of Hashd al-Shaabi in south of Kirkuk, killing one and injuring three, security sources said.5Remember the",['BREAKING'],https://twitter.com/EnglishBasNews/status/1457621050078945283,"Independent News Agency based in Erbil, Kurdistan Region."
2685,2021-10-25 09:15:46+00:00,CaricaMil,"IED hit Russian convoy in Darra, recoalition went perfectly.1224India Ahead",,https://twitter.com/CaricaMil/status/1452564534116470788,"#Free200_zoka
Food,Weapons,Syria,Yemen....
ZOKA"
2686,2021-09-20 17:54:27+00:00,QAhmad3,"Security forces kill TTP commander involved in murders of NGO workers, FWO engineers: ISPR The slain terrorist was also involved in the planning and execution of IED attacks targeting security forces, said ISPR--DawnNews1",,https://twitter.com/QAhmad3/status/1440011489390309381,
2687,2021-09-07 14:26:20+00:00,QAhmad3,Two soldiers martyred in IED attack in North Waziristan: ISPR Terrorist killed in exchange of fire; clearance operation ongoing to find and eliminate any other terrorists--DawnNews,,https://twitter.com/QAhmad3/status/1435248072746012675,
2688,2021-09-07 14:26:20+00:00,QAhmad3,Two soldiers martyred in IED attack in North Waziristan: ISPR Terrorist killed in exchange of fire; clearance operation ongoing to find and eliminate any other terrorists--DawnNewsANEEL AHMED USMANI,,https://twitter.com/QAhmad3/status/1435248072746012675,
2689,2021-11-22 04:49:58+00:00,joyakhan7861,#BSF took out the IED at the right time due to another incident. #NaxalFreeIndia #AlertBSF #Failed_NaxalAttempt,"['BSF', 'NaxalFreeIndia', 'AlertBSF', 'Failed_NaxalAttempt', 'TejRan']",https://twitter.com/joyakhan7861/status/1462644500233261057,student
2690,2021-11-22 04:49:58+00:00,joyakhan7861,#BSF took out the IED at the right time due to another incident. #NaxalFreeIndia #AlertBSF #Failed_NaxalAttempt #TejRan0:44605,"['BSF', 'NaxalFreeIndia', 'AlertBSF', 'Failed_NaxalAttempt', 'TejRan']",https://twitter.com/joyakhan7861/status/1462644500233261057,student
2691,2021-11-22 04:49:58+00:00,joyakhan7861,#BSF took out the IED at the right time due to another incident. #NaxalFreeIndia #AlertBSF #Failed_NaxalAttempt #TejRan605 views0:01 /,"['BSF', 'NaxalFreeIndia', 'AlertBSF', 'Failed_NaxalAttempt', 'TejRan']",https://twitter.com/joyakhan7861/status/1462644500233261057,student
2692,2021-11-01 05:41:54+00:00,Oded121351,"#Egypt- latest #ISIS al-Naba newsletter (#310) includes previously unclaimed IED attack targeting a tank near Bir al-Abd, North #Sinai, on October","['Egypt', 'ISIS', 'Sinai']",https://twitter.com/Oded121351/status/1455047425194962944,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2693,2021-10-18 08:26:41+00:00,Oded121351,"#Algeria- 1 soldier killed & 2 wounded on October 13 when their patrol was hit by an IED near Deglen, Beni Boussaid, #Tlemcen, along the border with #Morocco.2729Show this","['Algeria', 'Tlemcen', 'Morocco']",https://twitter.com/Oded121351/status/1450015466232111109,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2694,2021-10-15 05:00:39+00:00,Oded121351,#Egypt- latest #ISIS al-Naba newsletter (308) includes report on IED attack targeting an MRAP near al-Mashba (at the foot of Jabel al-Maghara) in Central #Sinai on October,"['Egypt', 'ISIS', 'Sinai']",https://twitter.com/Oded121351/status/1448876449541283849,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2695,2021-10-12 13:45:34+00:00,Oded121351,"#Algeria- Mine/IED explosion in Mazeraa, #Tebessa Province, close to the border with #Tunisia, reportedly seriously wounded 2 people on October 10, while an IED explosion in #Batna Province reportedly wounded 1 on October","['Algeria', 'Tebessa', 'Tunisia', 'Batna']",https://twitter.com/Oded121351/status/1447921389143474193,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2696,2021-10-05 13:12:50+00:00,Oded121351,"#Egypt- Amaq video purportedly showing site of #ISIS IED attack that targeted 2 armored vehicles near al-Arish, North #Sinai, ""weeks ago""2815₦asirdeen Opeyemi","['Egypt', 'ISIS', 'Sinai']",https://twitter.com/Oded121351/status/1445376435720445956,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2697,2021-10-05 12:32:43+00:00,Oded121351,"#Egypt- #ISIS claim IED attack targeting an MRAP near Rafah, North","['Egypt', 'ISIS', 'Sinai']",https://twitter.com/Oded121351/status/1445366339246436360,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2698,2021-09-29 04:43:17+00:00,Oded121351,#Libya- #ISIS Wilayat #Libya claim targeting an #LNA checkpoint south of #Sebha with an IED on September 2711025Show this,"['Libya', 'ISIS', 'Libya', 'LNA', 'Sebha']",https://twitter.com/Oded121351/status/1443073875198234627,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
2699,2021-09-13 04:24:06+00:00,Oded121351,"#Egypt- #ISIS claim targeting a military vehicle with an IED near Rafah, North #Sinai1314","['Egypt', 'ISIS', 'Sinai']",https://twitter.com/Oded121351/status/1437270841482489859,"Intelligence analyst at a private risk consulting firm. Tweet mainly on Egypt, Libya and rest of North Africa 

Can't believe I have to say it, RT=/=endorsement"
